Date,Open,High,Low,Close,Volume,Adj Close,SMA_5,SMA_10,SMA_20,SMA_60,SMA_260,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,Momentum_5,Momentum_10,ROC_10,Volatility_20,Volatility_60,ATR_14,RSI_14,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Return_1,Return_5,Return_10,Target
2026-01-12 09:40:00,150.0141202700482,150.08764866159405,149.93320789629638,149.9950669925939,46845,149.9950669925939,150.01504106091434,150.04725905132454,150.0567883979376,150.14794783483538,150.44513492886304,150.0472783472282,150.07421301983507,-0.026934672606870436,-0.016081799095808487,-0.010852873511061949,-0.06813986391318849,-0.11884477139710725,-0.0791697251777403,0.03318301437545247,0.1062901827198741,0.09715013274371286,46.22638070271918,150.0567883979376,150.1231544266885,149.9904223691867,0.13273205750181205,0.0,-0.00012700989360203696,-0.0004540744219756476,-0.0007916972517774123,1
2026-01-12 09:41:00,149.9950669925939,150.05468869746022,149.9575754237006,150.0339465968408,44765,150.0339465968408,150.0136711059237,150.04164947915888,150.0567883979376,150.14794783483538,150.44513492886304,150.04522730870707,150.0712303218355,-0.026003013128416796,-0.01806604190233015,-0.007936971226086647,-0.006849774953224141,-0.056095721656788555,-0.037374712399474846,0.03318301437545247,0.1062901827198741,0.09715013274371286,46.22638070271918,150.0567883979376,150.1231544266885,149.9904223691867,0.13273205750181205,0.0,0.000259205886076197,-4.565274991108481e-05,-0.00037374712399473875,1
2026-01-12 09:42:00,150.0339465968408,150.16351916203317,150.026352417487,150.0887846599829,42858,150.0887846599829,150.02699435141076,150.04312814963063,150.0567883979376,150.14794783483538,150.44513492886304,150.0519284396726,150.07253064317973,-0.020602203507138483,-0.018573274223291816,-0.002028929283846667,0.066616227435361,0.014786704717835164,0.009852942494570492,0.03318301437545247,0.1062901827198741,0.09715013274371286,46.22638070271918,150.0567883979376,150.1231544266885,149.9904223691867,0.13273205750181205,0.0,0.000365504370084091,0.00044404255805252646,9.852942494581463e-05,0
2026-01-12 09:43:00,150.0887846599829,150.1174254935958,150.05176753885007,150.09395737919724,22839,150.09395737919724,150.0451751797326,150.0438978937251,150.0567883979376,150.14794783483538,150.44513492886304,150.05839443036868,150.07411780881066,-0.01572337844197591,-0.018003295067028635,0.0022799166250527247,0.09090414160928617,0.007697440944468781,0.005128677966681026,0.03318301437545247,0.1062901827198741,0.09715013274371286,46.22638070271918,150.0567883979376,150.1231544266885,149.9904223691867,0.13273205750181205,0.0,3.4464395364697253e-05,0.0006060152753377679,5.128677966670381e-05,0
2026-01-12 09:44:00,150.09395737919724,150.15832958170523,150.04592119634148,150.06974255390767,33360,150.06974255390767,150.0562996365045,150.0424843351007,150.0567883979376,150.14794783483538,150.44513492886304,150.06014029552853,150.0737937158549,-0.01365342032636363,-0.017133320118895633,0.0034798997925320034,0.05562228385946355,-0.014135586243611442,-0.009418457477765435,0.03318301437545247,0.1062901827198741,0.09773542178290029,42.34788919359546,150.0567883979376,150.1231544266885,149.9904223691867,0.13273205750181205,0.0,-0.00016133111360627783,0.0003707803222745554,-9.418457477761155e-05,0
2026-01-12 09:45:00,150.06974255390767,150.07945771243385,150.0390652171379,150.06742660230702,22418,150.06742660230702,150.07077155844712,150.04290630968072,150.0567883979376,150.14794783483538,150.44513492886304,150.06126126580213,150.0733220778143,-0.012060812012180122,-0.01611881849755253,0.004058006485372408,0.07235960971311783,0.004219745799929342,0.0028119789576163943,0.03318301437545247,0.1062901827198741,0.09295259395824473,45.76571177942734,150.0567883979376,150.1231544266885,149.9904223691867,0.13273205750181205,0.0,-1.543250199032009e-05,0.00048241326307540966,2.8119789576175336e-05,0
2026-01-12 09:46:00,150.06742660230702,150.10802613173124,150.0191246878605,150.05616719651286,13972,150.05616719651286,150.07521567838154,150.0444433921526,150.0567883979376,150.14794783483538,150.44513492886304,150.06047756283454,150.07205134586604,-0.011573783031508356,-0.015209811404343696,0.00363602837283534,0.022220599672067465,0.015370824718843323,0.010244430241995747,0.03318301437545247,0.1062901827198741,0.09262937012595225,46.6006808876095,150.0567883979376,150.1231544266885,149.9904223691867,0.13273205750181205,0.0,-7.502897896694005e-05,0.00014810381367746928,0.00010244430242001279,1
2026-01-12 09:47:00,150.05616719651286,150.1276803210342,150.0350085863828,150.05550195375682,38497,150.05550195375682,150.06855913713633,150.04777674427356,150.0567883979376,150.14794783483538,150.44513492886304,150.05971208451487,150.07082546496906,-0.011113380454190747,-0.014390525214313107,0.00327714476012236,-0.033282706226088976,0.03333352120927202,0.022219063727411274,0.03318301437545247,0.1062901827198741,0.089942544542004,43.864914398360675,150.0567883979376,150.1231544266885,149.9904223691867,0.13273205750181205,0.0,-4.433291669880823e-06,-0.00022175345280783798,0.00022219063727413335,1
2026-01-12 09:48:00,150.05550195375682,150.08546017828834,150.01398854063552,150.06406586174782,48003,150.06406586174782,150.06258083364645,150.0538780066895,150.0567883979376,150.14794783483538,150.44513492886304,150.06038189639688,150.07032475361933,-0.009942857222455359,-0.013500991615941559,0.0035581343934861995,-0.029891517449414096,0.061012624159872075,0.04067425485215621,0.03318301437545247,0.1062901827198741,0.09161167707984573,46.14329415252949,150.0567883979376,150.1231544266885,149.9904223691867,0.13273205750181205,0.0,5.70716027037399e-05,-0.00019915203763931633,0.00040674254852146596,1
2026-01-12 09:49:00,150.06406586174782,150.08705775649284,150.01847240349068,150.019672877262,40295,150.019672877262,150.0525668983173,150.0544332674109,150.0567883979376,150.14794783483538,150.44513492886304,150.05411897037612,150.06657276277804,-0.012453792401913688,-0.013291551773135986,0.0008377593712222981,-0.050069676645676964,0.005552607213786587,0.0037013897117091714,0.03318301437545247,0.1062901827198741,0.08911607943622764,42.24205189066353,150.0567883979376,150.1231544266885,149.9904223691867,0.13273205750181205,0.2203725959337898,-0.0002958268805453024,-0.00033364271700331294,3.701389711707748e-05,1
2026-01-12 09:50:00,150.019672877262,150.06268962411337,149.97308592802,150.05541036469896,18397,150.05541036469896,150.0501636507957,150.0604676046214,150.05386332797298,150.14794783483538,150.44513492886304,150.0543176464258,150.0657459184759,-0.011428272050096666,-0.012918895828528123,0.0014906237784314564,-0.012016237608065694,0.06034337210505214,0.04023023777710745,0.030339166763496673,0.1062901827198741,0.0849743119822587,52.486187836930036,150.05386332797298,150.11454166149997,149.99318499444598,0.12135666705398762,0.5127478511361281,0.00023821867326834223,-8.007225738537738e-05,0.0004023023777710577,1
2026-01-12 09:51:00,150.05541036469896,150.10131687356315,150.03562215668896,150.06017862667454,30200,150.06017862667454,150.05096593682802,150.06309080760477,150.05237014338184,150.14794783483538,150.44513492886304,150.05521933569483,150.0653335264906,-0.010114190795775357,-0.01235795482197757,0.002243764026202213,0.004011430161682483,0.026232029833749948,0.017484063059567817,0.029177503406784697,0.1062901827198741,0.08549143266179929,56.78646921877617,150.05237014338184,150.1107251501954,149.99401513656827,0.1167100136271415,0.5669049985518142,3.177667478970747e-05,2.6732857680178412e-05,0.0001748406305956962,1
2026-01-12 09:52:00,150.06017862667454,150.13608234550648,149.99311359743126,150.07694327051016,16299,150.07694327051016,150.0552542001787,150.0619066686575,150.0525174091441,150.14794783483538,150.44513492886304,150.05856147951258,150.06619350752908,-0.00763202801650209,-0.011412769460882474,0.003780741444380384,0.02144131675333938,-0.011841389472749597,-0.007889589818170326,0.029299586831934628,0.1062901827198741,0.09270589696641755,63.30424685602841,150.0525174091441,150.11111658280797,149.9939182354802,0.1171983473277578,0.7084147253182633,0.00011171947140842242,0.0001428892408086302,-7.889589818166343e-05,1
2026-01-12 09:53:00,150.07694327051016,150.16551681879344,150.0228125434959,150.0958473792158,41513,150.0958473792158,150.06161050367228,150.06209566865937,150.05299678119223,150.14794783483538,150.44513492886304,150.06429777177462,150.068390090617,-0.004092318842367604,-0.009948679337179502,0.005856360494811898,0.03178151746797653,0.0018900000185624322,0.001259211264439872,0.029951875493931062,0.1062901827198741,0.09784151603759435,64.3114507500364,150.05299678119223,150.1129005321801,149.99309303020436,0.11980750197574253,0.8576620605297213,0.00012596277811693923,0.0002117863279624821,1.2592112644371767e-05,0
2026-01-12 09:54:00,150.0958473792158,150.20496261527794,150.06057155597065,150.1333624610507,40976,150.1333624610507,150.08434842043002,150.06845765937368,150.0554709972372,150.14794783483538,150.44513492886304,150.07492310858632,150.07320285879726,0.0017202497890593804,-0.0076148935119317255,0.009335143300991106,0.1136895837886982,0.06361990714302124,0.04239356052747799,0.03435705040161997,0.1062901827198741,0.09712367989542413,72.74654222742828,150.0554709972372,150.12418509804044,149.98675689643395,0.1374282016064967,1.0667793284272917,0.00024994083773766107,0.0007578311671276872,0.0004239356052748722,0
2026-01-12 09:55:00,150.1333624610507,150.14766775976895,150.02438337687903,150.09879169775792,33241,150.09879169775792,150.09302468704183,150.07159416891875,150.05725023929975,150.14794783483538,150.44513492886304,150.0785951992281,150.0750983283499,0.0034968708781946134,-0.005392540633906458,0.008889411512101071,0.04338133305896008,0.03136509545089439,0.020900668560149882,0.035674889342439835,0.1062901827198741,0.09899304483330289,60.81893269204744,150.05725023929975,150.12860001798464,149.98590046061486,0.1426995573697809,0.7911113336569243,-0.0002302670287674946,0.0002891020920441356,0.00020900668560153157,0
2026-01-12 09:56:00,150.09879169775792,150.14821390971954,150.06751355596631,150.1185485171863,27315,150.1185485171863,150.10469866514416,150.0778323009861,150.06113784656935,150.14794783483538,150.44513492886304,150.08474186352936,150.0783168608563,0.006425002673069002,-0.003029031972511366,0.009454034645580369,0.058369890511755784,0.06238132067343827,0.041571980571610885,0.0379513096456773,0.1062901827198741,0.09495973120523615,55.6242648008566,150.06113784656935,150.1370404658607,149.985235227278,0.15180523858271044,0.8781863600554599,0.0001316254395182792,0.0003889765495812547,0.00041571980571619704,0
2026-01-12 09:57:00,150.1185485171863,150.14971103329552,150.08012927976145,150.11703494750344,23123,150.11703494750344,150.11271700054283,150.08398560036076,150.06588117231712,150.14794783483538,150.44513492886304,150.0897100302946,150.0811848672746,0.008525163020010496,-0.0007181929740069936,0.00924335599401749,0.040091676993284864,0.06153299374662424,0.04100682277254126,0.03874452358806551,0.1062901827198741,0.09524000254726113,54.42195489451153,150.06588117231712,150.14337021949325,149.988392125141,0.15497809435225918,0.8300710039062104,-1.008249611933465e-05,0.000267140815368494,0.0004100682277254908,0
2026-01-12 09:58:00,150.11703494750344,150.15611799453168,150.08968574507455,150.0952318193773,37714,150.0952318193773,150.1125938885751,150.0871021961237,150.07049010140662,150.14794783483538,150.44513492886304,150.09055953630732,150.08222538224518,0.008334154062140442,0.0010922764332224936,0.007241877628917948,-0.0006155598385078065,0.03116595762946872,0.020768434768508495,0.03628171252177121,0.1062901827198741,0.09195599283964587,54.9296274484194,150.07049010140662,150.14305352645016,149.99792667636308,0.14512685008708104,0.670483394050269,-0.00014524086579370543,-4.101111718002315e-06,0.0002076843476850332,1
2026-01-12 09:59:00,150.0952318193773,150.17113175389446,150.0834947082453,150.1158706796402,30395,150.1158706796402,150.10909553229303,150.09672197636152,150.07557762188623,150.14794783483538,150.44513492886304,150.09445355835854,150.08471762649665,0.009735931861882818,0.0028210075189545585,0.00691492434292826,-0.017491781410484464,0.09619780237821374,0.06412345829931092,0.035075161632652035,0.1062901827198741,0.09533060357916108,58.74902129946518,150.07557762188623,150.14572794515152,150.00542729862093,0.1403006465305907,0.7871908202162096,0.00013750510267884763,-0.00011650829052090028,0.0006412345829931443,0
2026-01-12 10:00:00,150.1158706796402,150.15350085189044,150.03793263863312,150.07566149568032,16717,150.07566149568032,150.10446949187752,150.09874708945966,150.07960734704054,150.14794783483538,150.44513492886304,150.09156247179266,150.08404680199175,0.0075156698009095635,0.00375993997534556,0.0037557298255640036,-0.02313020207759564,0.02025113098136444,0.013495768617836247,0.02952995287301406,0.1062901827198741,0.09723537282106065,53.187384137705294,150.07960734704054,150.13866725278658,150.0205474412945,0.11811981149207895,0.4665945000218799,-0.0002678543166544367,-0.00015409985527514714,0.0001349576861784385,0
2026-01-12 10:01:00,150.07566149568032,150.1093822006053,150.0058708832417,150.10839898391026,34684,150.10839898391026,150.1024395852223,150.10356912518324,150.08332996639402,150.14794783483538,150.44513492886304,150.09415270442614,150.08585066731905,0.00830203710708588,0.004668359401693624,0.003633677705392256,-0.010149533276035072,0.04822035723572071,0.03213401295202051,0.028130560797442236,0.1062901827198741,0.09800962872907348,57.82786952453925,150.08332996639402,150.1395910879889,150.02706884479915,0.11252224318974413,0.7227916615026175,0.00021813988959751285,-6.761012130940269e-05,0.00032134012952012014,0
2026-01-12 10:02:00,150.10839898391026,150.11117853052733,150.09047712571194,150.092786990688,33609,150.092786990688,150.09758999385923,150.10515349720103,150.08353008292926,150.14794783483538,150.44513492886304,150.09394259462027,150.0863644690501,0.007578125570177008,0.005250312635390301,0.0023278129347867067,-0.02424795681542946,0.015843720177855403,0.010557064817943067,0.02818558913101835,0.1062901827198741,0.09438318352639945,54.16339508965063,150.08353008292926,150.13990126119128,150.02715890466723,0.11274235652405196,0.5821067435891254,-0.00010400479472116864,-0.00016152701673000092,0.00010557064817939832,1
2026-01-12 10:03:00,150.092786990688,150.1739704079801,150.0555921913395,150.10321948634453,47777,150.10321948634453,150.0991875272527,150.1058907079139,150.08399318828663,150.14794783483538,150.44513492886304,150.0953698087317,150.08761298884968,0.007756819882018817,0.0057516140847160046,0.0020052057973028127,0.007987666967238738,0.0073721071287309314,0.004911599659453182,0.028440867581092107,0.1062901827198741,0.09793981664343018,63.4334906620739,150.08399318828663,150.14087492344882,150.02711145312443,0.11376347032438616,0.6690023871729618,6.950697542285056e-05,5.321732656282663e-05,4.91159965945176e-05,1
2026-01-12 10:04:00,150.10321948634453,150.12002607866967,149.995332595087,150.0649490561974,36363,150.0649490561974,150.08900320256413,150.09904936742856,150.0837535134011,150.14794783483538,150.44513492886304,150.0906896929572,150.08593417902358,0.0047555139336168395,0.005552394054496172,-0.0007968801208793324,-0.05092162344280382,-0.06841340485328828,-0.04556842245575954,0.028587101924462514,0.1062901827198741,0.10044623003552187,51.52133779922626,150.0837535134011,150.14092771725,150.02657930955218,0.1143484076978325,0.3355512107052953,-0.00025496075485975656,-0.00033921545544957077,-0.000455684224557551,1
2026-01-12 10:05:00,150.0649490561974,150.07090679664805,150.0523290479311,150.0594311171972,34411,150.0594311171972,150.08575712686746,150.0951133093725,150.0833537391456,150.14794783483538,150.44513492886304,150.0858806813018,150.08397098925866,0.001909692043142286,0.004823853652225395,-0.002914161609083109,-0.01623037848312947,-0.03936058056072511,-0.026223116199351162,0.028881828264836158,0.1062901827198741,0.09708073231000469,49.88106319966336,150.0833537391456,150.14111739567525,150.02559008261593,0.1155273130593173,0.29292670005994187,-3.677033867610646e-05,-0.00010814797230529472,-0.00026223116199353136,1
2026-01-12 10:06:00,150.0594311171972,150.1314229100914,150.04555697180587,150.0987423606885,39409,150.0987423606885,150.08382580222315,150.0931326937227,150.08548249735443,150.14794783483538,150.44513492886304,150.08785940120745,150.08506516492014,0.0027942362873147886,0.0044179301792432735,-0.001623693891928485,-0.00965662322175831,-0.01980615649779338,-0.013193677059517982,0.028336427566051432,0.1062901827198741,0.0930019601821702,53.23627322710522,150.08548249735443,150.14215535248653,150.02880964222234,0.11334571026418416,0.6169860182901032,0.0002619711616833609,-6.43309987123919e-05,-0.00013193677059519793,1
2026-01-12 10:07:00,150.0987423606885,150.1396740196206,150.03528583728598,150.13571301721095,17345,150.13571301721095,150.0924110075277,150.09500050069346,150.08949305052712,150.14794783483538,150.44513492886304,150.09522149597723,150.08881685768242,0.006404638294810638,0.0048152718023567465,0.001589366492453892,0.042926026522934535,0.018678069707505074,0.012442338548744235,0.029521348932021848,0.1062901827198741,0.09026509639910378,55.617099277716235,150.08949305052712,150.14853574839117,150.03045035266308,0.1180853957280874,0.8914113713964371,0.00024630890266630345,0.00028599659839478875,0.00012442338548734888,1
2026-01-12 10:08:00,150.13571301721095,150.2003722084795,150.07404345722418,150.1823287082175,13699,150.1823287082175,150.1082328519023,150.1037101895775,150.0954061928506,150.14794783483538,150.44513492886304,150.10862260555265,150.09574366142576,0.012878944126896386,0.006428006267264675,0.006450937859631711,0.07910922187298297,0.08709688884022171,0.05802775197085075,0.03541580317747716,0.1062901827198741,0.08897493153825005,56.72686722635532,150.0954061928506,150.16623779920553,150.02457458649565,0.14166321270988647,1.1135856564606612,0.00031049035615682286,0.0005270321459038829,0.0005802775197085719,1
2026-01-12 10:09:00,150.1823287082175,150.19492433112572,150.1793744909232,150.18487080035533,48026,150.18487080035533,150.1322172007339,150.110610201649,150.10366608900526,150.14794783483538,150.44513492886304,150.12035309706076,150.10234567171685,0.0180074253439102,0.00874389008259378,0.00926353526131642,0.11992174415792078,0.06900012071511696,0.04596457416709055,0.03608117047614594,0.1062901827198741,0.08127960706057788,62.966392016297604,150.10366608900526,150.17582842995756,150.03150374805296,0.14432468190460668,1.0626529729941936,1.692670608899327e-05,0.0007991322751390584,0.0004596457416710109,1
2026-01-12 10:10:00,150.18487080035533,150.2663771174548,150.16795953163606,150.20756741997312,48962,150.20756741997312,150.1618444612891,150.12380079407828,150.11127394176896,150.14794783483538,150.44513492886304,150.1337706852011,150.1101398752914,0.023630809909718664,0.011721274048018758,0.011909535861699906,0.14813630277592438,0.1319059242927949,0.08789294878209922,0.04106762687820766,0.1062901827198741,0.08254512363668555,63.29150610687175,150.11127394176896,150.19340919552536,150.02913868801255,0.16427050751281058,1.0861884744992987,0.0001511245406866646,0.000987184222098092,0.0008789294878210896,1
2026-01-12 10:11:00,150.20756741997312,150.22478223373176,150.1848003712398,150.20070274265586,37220,150.20070274265586,150.18223653768257,150.13303116995283,150.11830014756805,150.14794783483538,150.44513492886304,150.14406792480955,150.1168482358369,0.027219688972650147,0.014820957032945037,0.01239873193970511,0.10196038196735913,0.09230375874560082,0.06149140179390936,0.04379610497919026,0.1062901827198741,0.08043084570510725,62.29604089567363,150.11830014756805,150.20589235752644,150.03070793760966,0.1751844199167749,0.9703762761948859,-4.5701274810294734e-05,0.0006792887159730032,0.0006149140179390056,1
2026-01-12 10:12:00,150.20070274265586,150.27401475638425,150.18989495014046,150.22417434301317,48584,150.22417434301317,150.19992880284298,150.14616990518533,150.1256617011932,150.14794783483538,150.44513492886304,150.15639198914857,150.12479831784995,0.031593671298622894,0.01817549988608061,0.013418171412542285,0.08846132580222843,0.13138735232516296,0.08753741932536334,0.04859011268348914,0.1062901827198741,0.08169424261843972,68.85725781020021,150.1256617011932,150.22284192656016,150.02848147582623,0.1943604507339387,1.0068553887788332,0.00015626824594505706,0.0005892090830652563,0.0008753741932536752,1
2026-01-12 10:13:00,150.22417434301317,150.28857476730363,150.1496286433731,150.24082809896325,46556,150.24082809896325,150.21162868099213,150.15993076644725,150.13291073718057,150.14794783483538,150.44513492886304,150.1693821598893,150.13339311645095,0.035989043438348745,0.021738208596534237,0.014250834841814507,0.0584993907457374,0.13760861261872037,0.09167599008843322,0.05437802230523311,0.1062901827198741,0.08535917678139526,68.48997482261215,150.13291073718057,150.24166678179103,150.0241546925701,0.21751208922091791,0.996144201314141,0.00011085936083787828,0.0003895224641201622,0.0009167599008843563,1
2026-01-12 10:14:00,150.24082809896325,150.3150405653111,150.17152249706612,150.2495737655028,41401,150.2495737655028,150.22456927402163,150.17839323737775,150.13872130240318,150.14794783483538,150.44513492886304,150.18171932998368,150.1419990904548,0.03972023952889003,0.0253346147830054,0.014385624745884635,0.0647029651474611,0.18462470930538188,0.12302986837801964,0.060313750568648176,0.1062901827198741,0.0873555949948001,78.37601759004093,150.13872130240318,150.2593488035405,150.01809380126588,0.24125500227461316,0.9594825477377021,5.821098465852437e-05,0.00043082212477618675,0.0012302986837802177,1
2026-01-12 10:15:00,150.2495737655028,150.30027879652053,150.20434233292013,150.2846699705851,37236,150.2846699705851,150.23998978414403,150.20091712271656,150.14801521604454,150.14794783483538,150.44513492886304,150.1975578900762,150.15256730379778,0.044990586278430555,0.029265809082090432,0.015724777196340124,0.07710255061198268,0.22523885338790706,0.15009976494712574,0.0677053700144164,0.1062901827198741,0.08681453401171423,78.54118817179571,150.14801521604454,150.2834259560734,150.0126044760157,0.27082148005769113,1.0045934853891483,0.0002335860542079793,0.000513306699098548,0.001500997649471314,1
2026-01-12 10:16:00,150.2846699705851,150.37471745348174,150.23375578536223,150.31322445134685,36099,150.31322445134685,150.26249412588223,150.2223653317824,150.15774901275256,150.14794783483538,150.44513492886304,150.2153527456563,150.16446783324585,0.0508849124104529,0.033589629747762924,0.017295282662689974,0.11252170869099132,0.21448209065835044,0.14289399583572007,0.07664930204218108,0.1062901827198741,0.09540455281915124,84.25670199147233,150.15774901275256,150.31104761683693,150.0044504086682,0.30659720816873914,1.0070999815129649,0.00019000261814694497,0.0007491423584333745,0.0014289399583571338,1
2026-01-12 10:17:00,150.31322445134685,150.3790367497109,150.263083568607,150.32021795997028,32872,150.32021795997028,150.28170284927364,150.24081582605834,150.1679081633759,150.14794783483538,150.44513492886304,150.23148585555077,150.17600487966988,0.055480975880897176,0.03796789897438978,0.0175130769065074,0.09604361695710395,0.18450494275933238,0.12289210811433086,0.08407438793952159,0.1062901827198741,0.09523133599510304,84.08661018821792,150.1679081633759,150.33605693925495,149.99975938749685,0.3362975517580935,0.9529018894075696,4.652623645684528e-05,0.0006393352959144227,0.0012289210811433637,1
2026-01-12 10:18:00,150.32021795997028,150.40564483427244,150.25150533860756,150.38299353478223,23312,150.38299353478223,150.31013593643746,150.2608823087148,150.18229624914613,150.14794783483538,150.44513492886304,150.2547947292787,150.19133737264116,0.06345735663754226,0.04306579050702028,0.020391566130521982,0.14216543581898122,0.20066482656471862,0.13361413975314052,0.09490745553711596,0.1062901827198741,0.09733462257240433,96.38790386847323,150.18229624914613,150.37211116022036,149.9924813380719,0.3796298221484449,1.028665752601539,0.00041761231898074236,0.000946250347644062,0.001336141397531465,0
