Entry_Date,Exit_Date,Ticker,Confidence,Decile,Entry_Price,Exit_Price,Return_Pct,Win
2020-01-24,2020-01-31,VMC,0.5712573576458944,D7,133.49403381347656,134.54855346679688,0.789937664775131,True
2020-01-24,2020-01-31,INTU,0.5711661290469071,D7,277.10577392578125,269.6990661621094,-2.672881065861754,False
2020-01-24,2020-01-31,BIIB,0.5710464837184961,D7,278.1400146484375,268.8500061035156,-3.3400474781250855,False
2020-01-24,2020-01-31,GRMN,0.5710238721675456,D7,87.08775329589844,84.77918243408203,-2.650855917677153,False
2020-01-24,2020-01-31,MSFT,0.5700494677997462,D7,156.70240783691406,161.6301727294922,3.1446644378985145,True
2020-01-27,2020-02-03,MCD,0.5906316449801451,D7,182.20657348632812,187.28964233398438,2.7897285758670343,True
2020-01-27,2020-02-03,AXP,0.590311019116413,D7,120.80961608886719,121.14250183105469,0.27554573300079266,True
2020-01-27,2020-02-03,JKHY,0.5897870742025573,D7,138.63937377929688,141.37420654296875,1.972623425164577,True
2020-01-27,2020-02-03,HUM,0.5896049701891406,D7,329.1053466796875,315.9946594238281,-3.983735721139703,False
2020-01-27,2020-02-03,HST,0.5896033011499194,D7,13.526506423950195,13.27481460571289,-1.8607304084937715,False
2020-01-28,2020-02-04,BMY,0.5897583911108814,D7,51.50819778442383,51.09491729736328,-0.8023586629651525,False
2020-01-28,2020-02-04,EA,0.5897257349327919,D7,108.79967498779297,104.1034927368164,-4.316356874690541,False
2020-01-28,2020-02-04,SYK,0.5885702156920761,D7,200.93714904785156,202.95407104492188,1.0037576459243969,True
2020-01-28,2020-02-04,SPGI,0.5882281613866711,D7,282.81866455078125,283.42755126953125,0.21529226853438388,True
2020-01-28,2020-02-04,AAPL,0.5879203374720359,D7,76.65203857421875,76.93193817138672,0.3651561033134909,True
2020-01-29,2020-02-05,AIG,0.5853481919065504,D7,43.079410552978516,44.90184020996094,4.230395991006475,True
2020-01-29,2020-02-05,KMB,0.5853020252598807,D7,115.79454803466797,117.30669403076172,1.3058870402439249,True
2020-01-29,2020-02-05,TDY,0.5850932649492244,D7,376.1700134277344,379.82000732421875,0.9703043215021134,True
2020-01-29,2020-02-05,NVDA,0.5846982746747509,D7,6.111201763153076,6.241121768951416,2.125932195230096,True
2020-01-29,2020-02-05,A,0.5844581924677403,D7,83.6347427368164,81.42022705078125,-2.647841810195839,False
2020-01-30,2020-02-06,SYK,0.5736180122643596,D7,200.59007263183594,204.7270050048828,2.0623814123841733,True
2020-01-30,2020-02-06,UPS,0.5725449342337007,D7,85.02826690673828,83.85519409179688,-1.379626867178263,False
2020-01-30,2020-02-06,AXP,0.5720843455959177,D7,123.19548797607422,123.22321319580078,0.02250506100673899,True
2020-01-30,2020-02-06,TECH,0.5719665321175765,D7,51.888267517089844,49.78106689453125,-4.061034841574873,False
2020-01-30,2020-02-06,DHR,0.5719303523473427,D7,146.0069580078125,141.62806701660156,-2.999097475187884,False
2020-01-31,2020-02-07,NVR,0.579419415940003,D7,3816.969970703125,3921.6298828125,2.7419632041300934,True
2020-01-31,2020-02-07,ORLY,0.579248905882428,D7,27.073333740234375,25.84600067138672,-4.533365120911159,False
2020-01-31,2020-02-07,PPG,0.579048231463251,D7,106.5954360961914,109.0593032836914,2.3114190229275966,True
2020-01-31,2020-02-07,ROP,0.5788645272785523,D7,368.5658874511719,372.2160949707031,0.9903812707069415,True
2020-01-31,2020-02-07,MSI,0.5783876934149821,D7,163.73361206054688,166.00929260253906,1.3898676718563152,True
2020-02-03,2020-02-10,IPG,0.5862556500747643,D7,17.958114624023438,18.25767707824707,1.6681175084097832,True
2020-02-03,2020-02-10,FISV,0.5862209643815934,D7,121.94000244140625,123.20999908447266,1.041493043824282,True
2020-02-03,2020-02-10,GM,0.5861422221619496,D7,32.142032623291016,32.64723205566406,1.5717718860348784,True
2020-02-03,2020-02-10,LHX,0.5844088491202288,D7,195.9857940673828,203.71383666992188,3.943164676457145,True
2020-02-03,2020-02-10,JCI,0.5842914043065145,D7,34.71794509887695,35.82249450683594,3.1814941950429887,True
2020-02-04,2020-02-11,WAT,0.5816856957268696,D7,219.0800018310547,223.22000122070312,1.889720355599156,True
2020-02-04,2020-02-11,CMA,0.5814448209266108,D7,46.76062774658203,46.26253890991211,-1.065188515794313,False
2020-02-04,2020-02-11,PNC,0.5811831538203946,D7,120.73343658447266,124.0431137084961,2.7413094645970526,True
2020-02-04,2020-02-11,BBWI,0.5810974384114872,D7,17.166540145874023,17.73634910583496,3.319299958634314,True
2020-02-04,2020-02-11,ADP,0.5810225493569602,D7,154.8118896484375,156.61587524414062,1.1652758711232059,True
2020-02-05,2020-02-12,CSCO,0.582695504332202,D7,40.497413635253906,41.73448944091797,3.054703238102996,True
2020-02-05,2020-02-12,NVDA,0.5825239099036319,D7,6.241121768951416,6.783199310302734,8.685578673501727,True
2020-02-05,2020-02-12,BIO,0.5822677491046429,D7,371.19000244140625,375.5799865722656,1.1826784401480106,True
2020-02-05,2020-02-12,APA,0.5817801336858548,D7,25.125030517578125,24.75989532470703,-1.4532726342984414,False
2020-02-05,2020-02-12,AKAM,0.5816698235010315,D7,95.94999694824219,97.44999694824219,1.5633142758817886,True
2020-02-06,2020-02-13,WRB,0.5804920653595308,D7,30.21429443359375,31.052051544189453,2.772717769190214,True
2020-02-06,2020-02-13,TXN,0.5804111862949605,D7,112.48890686035156,112.73506164550781,0.21882583094334773,True
2020-02-06,2020-02-13,FTV,0.5802229457939176,D7,47.86008834838867,47.497276306152344,-0.7580680578675558,False
2020-02-06,2020-02-13,ADM,0.5800582717655155,D7,38.69033432006836,38.39257049560547,-0.7696077836898962,False
2020-02-06,2020-02-13,DOV,0.5800372821368068,D7,108.8864974975586,110.11138153076172,1.1249182050608209,True
2020-02-07,2020-02-14,BXP,0.5863875884415577,D7,105.9001235961914,109.25425720214844,3.167261276055444,True
2020-02-07,2020-02-14,PG,0.5863328590223851,D7,109.21752166748047,109.26950073242188,0.04759223991519512,True
2020-02-07,2020-02-14,SRE,0.5857013424750547,D7,65.2051010131836,66.1795654296875,1.4944604047264276,True
2020-02-07,2020-02-14,HST,0.5856572368556702,D7,13.558982849121094,13.729484558105469,1.2574815595067124,True
2020-02-07,2020-02-14,FANG,0.5855101895489968,D7,58.01313018798828,58.58357620239258,0.9833050079452788,True
2020-02-10,2020-02-18,DLTR,0.5754781262087512,D7,87.18000030517578,91.08000183105469,4.473504831643549,True
2020-02-10,2020-02-18,EXPD,0.5754481209959765,D7,67.86151123046875,69.4000015258789,2.267102909313645,True
2020-02-10,2020-02-18,AKAM,0.5753543227275272,D7,95.76000213623047,100.95999908447266,5.430238964327239,True
2020-02-10,2020-02-18,NCLH,0.5744081044487082,D7,51.0,51.689998626708984,1.3529384837431158,True
2020-02-10,2020-02-18,LKQ,0.57434178701981,D7,29.79554557800293,29.849411010742188,0.18078350872361426,True
2020-02-11,2020-02-19,EA,0.5732506548592612,D7,106.0189208984375,106.7384033203125,0.6786358659170322,True
2020-02-11,2020-02-19,FOX,0.5728168701721634,D7,33.595664978027344,34.43992233276367,2.5129949214831804,True
2020-02-11,2020-02-19,SPGI,0.5726992728652501,D7,279.8123474121094,296.0235290527344,5.793590522561565,True
2020-02-11,2020-02-19,MTB,0.5721752506420299,D7,139.21473693847656,138.31051635742188,-0.6495149873783079,False
2020-02-11,2020-02-19,HUM,0.5720162491212192,D7,338.8387451171875,359.0931091308594,5.9775820520958645,True
2020-02-12,2020-02-20,AME,0.5665719077200572,D7,97.75640106201172,96.58453369140625,-1.198762800056541,False
2020-02-12,2020-02-20,WRB,0.5661894617672374,D7,30.785850524902344,30.562711715698242,-0.7248096297473028,False
2020-02-12,2020-02-20,LRCX,0.5658274119890365,D7,31.170398712158203,30.59937286376953,-1.8319491311669989,False
2020-02-12,2020-02-20,RHI,0.5655029524305515,D7,51.2841796875,49.72349548339844,-3.0432078929829576,False
2020-02-12,2020-02-20,MRK,0.5654372308221631,D7,65.6912841796875,65.09156799316406,-0.9129311354045266,False
2020-02-13,2020-02-21,NWSA,0.5708277101946483,D7,13.5447998046875,13.488361358642578,-0.41667980965942597,False
2020-02-13,2020-02-21,CVX,0.5699757372871228,D7,85.4419174194336,84.38906860351562,-1.2322392190118436,False
2020-02-13,2020-02-21,CL,0.5699730257479855,D7,66.71373748779297,66.6263656616211,-0.13096526961611232,False
2020-02-13,2020-02-21,RHI,0.5693660498868887,D7,50.6800422668457,49.68154525756836,-1.9701976648321518,False
2020-02-13,2020-02-21,MLM,0.5683595913049365,D7,252.05641174316406,241.25173950195312,-4.286608766064837,False
2020-02-14,2020-02-24,UPS,0.5695641093866027,D7,83.4143295288086,78.30941009521484,-6.119955003451382,False
2020-02-14,2020-02-24,CL,0.5694197047561782,D7,66.9932632446289,65.01028442382812,-2.9599675023439964,False
2020-02-14,2020-02-24,PCAR,0.5691904689689148,D7,40.5519905090332,39.4614143371582,-2.68932833674852,False
2020-02-14,2020-02-24,FISV,0.5683935422532354,D7,122.31999969482422,116.58999633789062,-4.684437026838917,False
2020-02-14,2020-02-24,EBAY,0.5680901266417592,D7,34.45585250854492,33.66086196899414,-2.307272877237987,False
2020-02-18,2020-02-25,CHD,0.5724798951629784,D7,71.15509033203125,69.85627746582031,-1.8253267055811206,False
2020-02-18,2020-02-25,LLY,0.5721864452173316,D7,131.86483764648438,126.6280517578125,-3.9713285073850746,False
2020-02-18,2020-02-25,PCAR,0.5716706852633966,D7,40.31325149536133,37.97475814819336,-5.800805592267966,False
2020-02-18,2020-02-25,CFG,0.5715191822173705,D7,29.27137565612793,26.55706214904785,-9.27292771944539,False
2020-02-18,2020-02-25,TXN,0.5714695591505015,D7,111.40237426757812,100.4862289428711,-9.798844411060282,False
2020-02-19,2020-02-26,RHI,0.5729700750866226,D7,49.92488098144531,44.10323715209961,-11.660806625676944,False
2020-02-19,2020-02-26,CHD,0.5728269229879384,D7,70.80935668945312,69.54792022705078,-1.7814544876245564,False
2020-02-19,2020-02-26,ETN,0.5727206281779675,D7,93.87138366699219,86.91496276855469,-7.410587366129951,False
2020-02-19,2020-02-26,DGX,0.5723818479790307,D7,100.64041137695312,97.49210357666016,-3.1282739778366375,False
2020-02-19,2020-02-26,UDR,0.5720658536443035,D7,39.779075622558594,39.06561279296875,-1.793563119363284,False
2020-02-20,2020-02-27,KO,0.5685813464824857,D7,49.67989730834961,45.695186614990234,-8.020770793118515,False
2020-02-20,2020-02-27,TEL,0.5683401986303251,D7,84.6429672241211,75.7796859741211,-10.471373512381065,False
2020-02-20,2020-02-27,BK,0.5680600651074817,D7,38.665855407714844,34.55714416503906,-10.626200298302436,False
2020-02-20,2020-02-27,PCAR,0.567880293264416,D7,40.98604965209961,36.7702522277832,-10.285932555347987,False
2020-02-20,2020-02-27,IBM,0.5676526739370427,D7,112.84898376464844,99.33425903320312,-11.975938356370907,False
2020-02-21,2020-02-28,ROST,0.579116658839948,D7,116.1932601928711,102.56007385253906,-11.733198911625408,False
2020-02-21,2020-02-28,IDXX,0.5790573245455,D7,278.1099853515625,254.50999450683594,-8.485848077297009,False
2020-02-21,2020-02-28,WELL,0.578633614781094,D7,73.46102142333984,63.096710205078125,-14.108585774399263,False
2020-02-21,2020-02-28,TGT,0.5785050327069146,D7,100.39312744140625,88.3727035522461,-11.973353351478956,False
2020-02-21,2020-02-28,MRK,0.5783623548311304,D7,64.97322845458984,60.41232681274414,-7.01966294476708,False
2020-02-24,2020-03-02,AVB,0.5808543765729482,D7,183.11199951171875,170.03897094726562,-7.139362029420948,False
2020-02-24,2020-03-02,FANG,0.5804472372989161,D7,55.543819427490234,48.85334014892578,-12.045407297383559,False
2020-02-24,2020-03-02,SRE,0.5802529166189465,D7,63.383724212646484,58.47861099243164,-7.738758302933801,False
2020-02-24,2020-03-02,F,0.5798047757700074,D7,5.743747234344482,5.463010311126709,-4.887696337664716,False
2020-02-24,2020-03-02,TECH,0.5796416319199964,D7,49.19263458251953,48.22156524658203,-1.9740136794433205,False
2020-02-25,2020-03-03,VFC,0.5505713562978445,D7,63.59206771850586,58.874534606933594,-7.418430129453746,False
2020-02-25,2020-03-03,FDX,0.550168745809888,D7,130.30247497558594,119.1068344116211,-8.59203984119451,False
2020-02-25,2020-03-03,MCK,0.5497017744182291,D7,154.50729370117188,142.3671112060547,-7.85735236460563,False
2020-02-25,2020-03-03,KEYS,0.5492887635447403,D7,93.66000366210938,93.51000213623047,-0.16015537050377837,False
2020-02-25,2020-03-03,BR,0.5487857344306984,D7,101.59617614746094,92.62462615966797,-8.830598087443065,False
2020-02-26,2020-03-04,EXPD,0.551090498706212,D7,67.82420349121094,68.1878433227539,0.5361505374553932,True
2020-02-26,2020-03-04,SEE,0.5505590085285061,D7,29.31116485595703,27.969898223876953,-4.575958132921098,False
2020-02-26,2020-03-04,RHI,0.5502315990012377,D7,44.10323715209961,42.3478889465332,-3.9800892608238825,False
2020-02-26,2020-03-04,BXP,0.549267878593419,D7,100.48306274414062,102.49403381347656,2.0013035176450256,True
2020-02-26,2020-03-04,NEE,0.549166805608809,D7,58.08397674560547,61.14994430541992,5.278508345326793,True
2020-02-27,2020-03-05,TROW,0.5810845027102709,D7,93.34449005126953,95.03474426269531,1.810770202394818,True
2020-02-27,2020-03-05,NTAP,0.580824614506851,D7,39.9573860168457,37.45100021362305,-6.27264706997096,False
2020-02-27,2020-03-05,WYNN,0.5806132928301367,D7,108.0462646484375,92.90267181396484,-14.015841161882914,False
2020-02-27,2020-03-05,SRE,0.5804296823805374,D7,58.14557647705078,58.285377502441406,0.24043277900220872,True
2020-02-27,2020-03-05,PAYX,0.5802015810019412,D7,66.7447738647461,67.1000747680664,0.5323276756324047,True
2020-02-28,2020-03-06,AVB,0.5945182344164487,D7,162.67523193359375,169.54428100585938,4.222553729057954,True
2020-02-28,2020-03-06,NXPI,0.5938195798060506,D7,102.82683563232422,101.0179214477539,-1.759184918456902,False
2020-02-28,2020-03-06,TXT,0.5932098607174611,D7,40.293453216552734,35.698421478271484,-11.403916446639005,False
2020-02-28,2020-03-06,NI,0.5932048384969504,D7,22.228656768798828,24.235979080200195,9.030335626122653,True
2020-02-28,2020-03-06,EMR,0.5930867745148038,D7,56.4453239440918,54.710845947265625,-3.0728462087384667,False
2020-03-02,2020-03-09,HPE,0.5372106811823356,D7,10.642690658569336,9.197794914245605,-13.576413997904957,False
2020-03-02,2020-03-09,DXCM,0.5361448160595933,D7,71.43250274658203,66.62999725341797,-6.72313765933934,False
2020-03-02,2020-03-09,ES,0.5361028798329774,D7,75.26836395263672,74.87039184570312,-0.5287375545774076,False
2020-03-02,2020-03-09,CPRT,0.5360537405219145,D7,21.672500610351562,18.977500915527344,-12.435111864927073,False
2020-03-02,2020-03-09,COST,0.535698336297125,D7,283.23016357421875,276.6702575683594,-2.316104302972799,False
2020-03-03,2020-03-10,TTWO,0.5684626548783978,D7,111.22000122070312,118.75,6.770363870392759,True
2020-03-03,2020-03-10,BLK,0.568309878424371,D7,416.9234924316406,399.9830627441406,-4.063198643160549,False
2020-03-03,2020-03-10,ZION,0.567583160811605,D7,31.83540153503418,26.384925842285156,-17.12080083786879,False
2020-03-03,2020-03-10,HCA,0.5674927913906004,D7,123.04804229736328,115.49908447265625,-6.134967841636918,False
2020-03-03,2020-03-10,BRK-B,0.5672398130607861,D7,208.80999755859375,202.72999572753906,-2.9117388545290224,False
2020-03-04,2020-03-11,MNST,0.5739010636159738,D7,34.025001525878906,30.905000686645508,-9.169730196368608,False
2020-03-04,2020-03-11,EVRG,0.5738929169483238,D7,57.75884246826172,49.62834548950195,-14.076627285644527,False
2020-03-04,2020-03-11,CFG,0.573825632148466,D7,24.45192527770996,17.997730255126953,-26.39544718577462,False
2020-03-04,2020-03-11,HSY,0.5737394792197194,D7,140.52688598632812,129.8923797607422,-7.567595446910113,False
2020-03-04,2020-03-11,MAA,0.5737073185669515,D7,117.42545318603516,108.42009735107422,-7.668998152124573,False
2020-03-05,2020-03-12,LNT,0.6029422960952249,D7,47.7537727355957,40.09019470214844,-16.048110116616666,False
2020-03-05,2020-03-12,IBM,0.6021228062078688,D7,96.67758178710938,76.7226791381836,-20.640672097971834,False
2020-03-05,2020-03-12,ES,0.6018381191019229,D7,78.8177490234375,66.8300552368164,-15.209383590815817,False
2020-03-05,2020-03-12,UPS,0.6010224420026679,D7,73.93634033203125,68.51376342773438,-7.334115916402295,False
2020-03-05,2020-03-12,GD,0.6003726000007389,D7,142.1356201171875,115.05012512207031,-19.05609232420826,False
2020-03-06,2020-03-13,TDY,0.6041069231379741,D7,337.6199951171875,292.3399963378906,-13.411527585497485,False
2020-03-06,2020-03-13,AOS,0.6030882120040749,D7,38.42331314086914,37.34325408935547,-2.8109472172634264,False
2020-03-06,2020-03-13,ELV,0.6030866244658596,D7,260.17529296875,250.17739868164062,-3.8427531580834007,False
2020-03-06,2020-03-13,PRU,0.6030285147062521,D7,52.14894104003906,39.53190612792969,-24.194230334269363,False
2020-03-06,2020-03-13,HSY,0.6028655191477852,D7,136.45819091796875,122.0955581665039,-10.525299107987497,False
2020-03-09,2020-03-16,ESS,0.6470879793038397,D7,225.6531524658203,180.74716186523438,-19.900449034226476,False
2020-03-09,2020-03-16,MCHP,0.6469232505483157,D7,34.87960433959961,24.951719284057617,-28.463296082377397,False
2020-03-09,2020-03-16,LHX,0.646338136609153,D7,165.54409790039062,135.67910766601562,-18.04050438110154,False
2020-03-09,2020-03-16,TAP,0.6460545770445396,D7,37.43436813354492,36.42475128173828,-2.6970319044918645,False
2020-03-09,2020-03-16,ADM,0.6452964430745064,D7,29.937227249145508,27.715248107910156,-7.422127382551014,False
2020-03-10,2020-03-17,CB,0.6197236809946592,D7,126.38591766357422,100.01841735839844,-20.862688496168737,False
2020-03-10,2020-03-17,LYB,0.6193762049149398,D7,40.75012969970703,28.4582462310791,-30.164035204816297,False
2020-03-10,2020-03-17,SWK,0.619375312460643,D7,109.24728393554688,76.05229949951172,-30.385180519105038,False
2020-03-10,2020-03-17,WBD,0.6192236463999515,D7,25.079999923706055,21.510000228881836,-14.234448587257742,False
2020-03-10,2020-03-17,YUM,0.6188629746150476,D7,77.91397094726562,58.79911422729492,-24.53328522160445,False
2020-03-11,2020-03-18,FANG,0.6422855611078778,D7,20.597963333129883,12.232991218566895,-40.61067581914139,False
2020-03-11,2020-03-18,STZ,0.6419801712772082,D7,140.97036743164062,110.22540283203125,-21.809522922977575,False
2020-03-11,2020-03-18,PTC,0.6417515234411632,D7,59.70000076293945,49.060001373291016,-17.822444311011687,False
2020-03-11,2020-03-18,IPG,0.6416058539374917,D7,14.365826606750488,11.725579261779785,-18.3786663813,False
2020-03-11,2020-03-18,RTX,0.6413766408084653,D7,58.926185607910156,43.51911544799805,-26.146389760283228,False
2020-03-12,2020-03-19,PPG,0.6828835404287699,D7,80.30704498291016,68.3905258178711,-14.838697112532252,False
2020-03-12,2020-03-19,DD,0.6823467718904308,D7,12.446623802185059,11.840749740600586,-4.867778372783382,False
2020-03-12,2020-03-19,VICI,0.6823467718904308,D7,11.77429485321045,8.335589408874512,-29.205192219203845,False
2020-03-12,2020-03-19,BSX,0.681416069093581,D7,31.0,28.270000457763672,-8.806450136246225,False
